2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationIndexerMapping" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "AppId" INTEGER NOT NULL, "RemoteIndexerId" INTEGER NOT NULL)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0024882s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Applications
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Applications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "SyncLevel" INTEGER NOT NULL, "Tags" TEXT)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0031583s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Applications (Name)
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Applications_Name" ON "Applications" ("Name" ASC)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0010104s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Tags
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0013246s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tags (Label)
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tags_Label" ON "Tags" ("Label" ASC)
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0008869s
2025-06-08 16:56:09.8|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Users
2025-06-08 16:56:09.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Users" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Identifier" TEXT NOT NULL, "Username" TEXT NOT NULL, "Password" TEXT NOT NULL)
2025-06-08 16:56:09.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.002122s
2025-06-08 16:56:09.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Identifier)
2025-06-08 16:56:09.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Identifier" ON "Users" ("Identifier" ASC)
